id,category,prefix,bg_ch,bg_text,sb_canto,sb_ch,sb_text,cci,name,full_name,url,date,location,year,month,day,month_Eng,mmm_dd,yy_mmm_dd,size,duration
859,SB,SB 6.1.12,,,6,1,12,,Repent Sinners--How,SB 6.1.12 Repent Sinners--How 25Jun1975_at_LA.mp3,https://mega.co.nz/#!tPEGUSzK!E0Bj0jCLGAxKH2m3tpu8wYn5AcUAuOI5ZumCbBjQ5Xs,25-06-1975,LA,1975,6,25,Jun,Jun-25,75Jun25,17448077,36
860,SB,SB 6.1.13,,,6,1,13,,God is not a Petty Thing,SB 6.1.13 God is not a Petty Thing 26Jun1975_at_HON.mp3,https://mega.co.nz/#!oHkl0D6B!7p7NUUCoCwr44zG5KGAzAGLuySzHoBLQ7LqUDJFCNu8,26-06-1975,HON,1975,6,26,Jun,Jun-26,75Jun26,17498441,36
861,SB,SB 6.1.13_14,,,6,1,13_14,,Sex and the Sober,SB 6.1.13_14 Sex and the Sober 14May1976_at_HON.mp3,https://mega.co.nz/#!tblijCqR!feNmDwDzSnAyiFqRVeDJPt9nYS8_j7ueJF4Je1Zu_RQ,14-05-1976,HON,1976,5,14,May,May-14,76May14,10316439,21
862,SB,SB 6.1.15,,,6,1,15,,The Whole Material World is --etc,SB 6.1.15 The Whole Material World is --etc 28Jun1975_at_DEN.mp3,https://mega.co.nz/#!lSlAgJpZ!pU8a8i1kdCKt0ri657mbnjudwUjY70O3-NWyI7MA9WM,28-06-1975,DEN,1975,6,28,Jun,Jun-28,75Jun28,12658079,26
863,SB,SB 6.1.15,,,6,1,15,,Understand Krishna-Be Liberated,SB 6.1.15 Understand Krishna-Be Liberated 3Aug1971_at_LON.mp3,https://mega.co.nz/#!MSNj0ByY!9tuB0B8hMSg6mbLgs5STOIwSFalrGiygQujLCiF0V5w,03-08-1971,LON,1971,8,3,Aug,Aug-03,71Aug3,27040251,55
864,SB,SB 6.1.15,,,6,1,15,,Liberation by Pure Understanding,SB 6.1.15 Liberation by Pure Understanding 8Jan1976_at_NEL.mp3,https://mega.co.nz/#!Qf9gmCbI!oWr-odTU9Hx2uq7EluhNIO4FNMmIdqhdNqSseHE8JSU,08-01-1976,NEL,1976,1,8,Jan,Jan-08,76Jan8,13328476,27
865,SB,SB 6.1.16,,,6,1,16,,Mercy of the Spiritual Master,SB 6.1.16 Mercy of the Spiritual Master 16May1976_at_HON.mp3,https://mega.co.nz/#!dW0yibzQ!kJ9WvfbmPkR_JZEpZG716yHTf9TYDENSTz-tjvJZKPk,16-05-1976,HON,1976,5,16,May,May-16,76May16,9261314,19
866,SB,SB 6.1.17,,,6,1,17,,Who Is a True Christian,SB 6.1.17 Who Is a True Christian 30Jun1975_at_DEN.mp3,https://mega.co.nz/#!tC9zHaJT!vXh8t-lyN3BxIg5YNkj66LTTpc_cUkbmwg_nNcm-INw,30-06-1975,DEN,1975,6,30,Jun,Jun-30,75Jun30,11555900,23
867,SB,SB 6.1.17,,,6,1,17,,Happiness--Dance With Krishna,SB 6.1.17 Happiness--Dance With Krishna 17Jun1975_at_HON.mp3,https://mega.co.nz/#!hDNwjRzJ!xK8iU6S0S6wdgWkYtcm1avZCZc3KMXdqj_PeqFRzT7w,17-06-1975,HON,1975,6,17,Jun,Jun-17,75Jun17,11232410,23
868,SB,SB 6.1.18,,,6,1,18,,Prasadam Krishna's --etc,SB 6.1.18 Prasadam Krishna's --etc 1Jul1975_at_DEN.mp3,https://mega.co.nz/#!8fdQBLxT!mBTfaeBktoHUB2T3EsLpK6ZtGxUa0Eo2Xc209GgOUY0,01-07-1975,DEN,1975,7,1,Jul,Jul-01,75Jul1,10004033,20
869,SB,SB 6.1.18,,,6,1,18,,Everything Here Is Punishment,SB 6.1.18 Everything Here Is Punishment 18May1976_at_HON.mp3,https://mega.co.nz/#!UTlGCJiI!Viu0NJJSA5BQgKFp9beblRU5aDQ7UMAyAfleWpR4p2U,18-05-1976,HON,1976,5,18,May,May-18,76May18,7393037,15
870,SB,SB 6.1.19,,,6,1,19,,Pure Profit,SB 6.1.19 Pure Profit 1Jul1975_at_DEN.mp3,https://mega.co.nz/#!1DV1xKSQ!ATVvKYsn53jIbdJmNsigfSJ1Jel4gLB8TLZMtsIugsY,01-07-1975,DEN,1975,7,1,Jul,Jul-01,75Jul1,8624322,17
871,SB,SB 6.1.19,,,6,1,19,,Barking Like a Dog,SB 6.1.19 Barking Like a Dog 19May1976_at_HON.mp3,https://mega.co.nz/#!FT8DRZ7I!k06PV-lsAUPTROG3Ji_1AYKI6FXtRnhCiPnZT_cD-Ak,19-05-1976,HON,1976,5,19,May,May-19,76May19,11320170,23
872,SB,SB 6.1.20,,,6,1,20,,Crime-Why and What to Do,SB 6.1.20 Crime-Why and What to Do 4Jul1975_at_CHI.mp3,https://mega.co.nz/#!pXcnHbZT!bHq0ZaGlp_MiUudPZWCBJQqTB7TrV6N0rovE_4mARO8,04-07-1975,CHI,1975,7,4,Jul,Jul-04,75Jul4,12165079,25
873,SB,SB 6.1.20,,,6,1,20,,Wasting Human Form of Life,SB 6.1.20 Wasting Human Form of Life 20May1976_at_HON.mp3,https://mega.co.nz/#!IGEW3a6a!RZbwaYQq-qiwPSMbMYcZK6A9IrPJabqPyEG8Oy57vDQ,20-05-1976,HON,1976,5,20,May,May-20,76May20,10659584,22
874,SB,SB 6.1.21,,,6,1,21,,How to Prevent Crime,SB 6.1.21 How to Prevent Crime 5Jul1975_at_CHI.mp3,https://mega.co.nz/#!Na8g1ZZT!YsGGr9vFz7c3Gc3U3QHNLbfJ-1_x3JFiMD5_rzvbX3Q,05-07-1975,CHI,1975,7,5,Jul,Jul-05,75Jul5,9800262,20
875,SB,SB 6.1.21,,,6,1,21,,True Guru,SB 6.1.21 True Guru 21May1976_at_HON.mp3,https://mega.co.nz/#!4SMRRKLJ!8KTV-0hWsSEb4fdJ1oscR5DtsvA0orNGyI1_MkUDgz4,21-05-1976,HON,1976,5,21,May,May-21,76May21,14960377,30
876,SB,SB 6.1.21,,,6,1,21,,Purity Made Easy,SB 6.1.21 Purity Made Easy 17Jan1970_at_LA.mp3,https://mega.co.nz/#!RSVDlKwB!I72uET6W3C7lLp33o5BQ5NDkt3NfzwE3GjIa8WWP67s,17-01-1970,LA,1970,1,17,Jan,Jan-17,70Jan17,18078156,37
877,SB,SB 6.1.22,,,6,1,22,,Fifth Class Education... --etc,SB 6.1.22 Fifth Class Education... --etc 6Jul1975_at_CHI.mp3,https://mega.co.nz/#!lakwgTrD!JzXMi48JZTZzuUKcFpAAmzq2rsFFyD-jT1alyId0InI,06-07-1975,CHI,1975,7,6,Jul,Jul-06,75Jul6,18048295,37
878,SB,SB 6.1.22,,,6,1,22,,Dancing-dog Guru Will Not Help,SB 6.1.22 Dancing-dog Guru Will Not Help 22May1976_at_HON.mp3,https://mega.co.nz/#!5C9VCCiY!7Zoe57Xh8lYXkal-WWgBxv7FTlIviB6kEiU-Vekw3go,22-05-1976,HON,1976,5,22,May,May-22,76May22,11192287,23
879,SB,SB 6.1.23,,,6,1,23,,Time and Tide Wait for No Man,SB 6.1.23 Time and Tide Wait for No Man 7Jul1975_at_CHI.mp3,https://mega.co.nz/#!1SsySKLa!mmP1KJHHj3EJckTpEEjrWgTH-ePl9N8Lkvm5mOGU5Sc,07-07-1975,CHI,1975,7,7,Jul,Jul-07,75Jul7,16939640,34
880,SB,SB 6.1.23,,,6,1,23,,Don't Be a Hypocrite,SB 6.1.23 Don't Be a Hypocrite 23May1976_at_HON.mp3,https://mega.co.nz/#!VOkRyb6Y!3aT4l7a-28tuHK1jIHG2gV1EleuF4tJlZLAr_I1ThrU,23-05-1976,HON,1976,5,23,May,May-23,76May23,12594739,26
881,SB,SB 6.1.24,,,6,1,24,,Family Life,SB 6.1.24 Family Life 8Jul1975_at_CHI.mp3,https://mega.co.nz/#!kTsSVCIZ!bcsH4x4psZ0049eZUYFnP1u0Qx0puKtBf1nE9MmWNC0,08-07-1975,CHI,1975,7,8,Jul,Jul-08,75Jul8,13590933,28
882,SB,SB 6.1.24,,,6,1,24,,Trade the Dark Well for VRN Forest,SB 6.1.24 Trade the Dark Well for VRN Forest 24May1976_at_HON.mp3,https://mega.co.nz/#!lDVHULbB!_Y4c3Vgr2sE9GuiRlIy-pvkxl6J8mJdZQ6zHeI2yIgw,24-05-1976,HON,1976,5,24,May,May-24,76May24,8712336,17
883,SB,SB 6.1.25,,,6,1,25,,Attachment-To Shadows,SB 6.1.25 Attachment-To Shadows 9Jul1975_at_CHI.mp3,https://mega.co.nz/#!NbVCFTCY!UbPRuhZiDPLSVbWNr1B-r4tP_C8UYJoN46dgpIAbAjk,09-07-1975,CHI,1975,7,9,Jul,Jul-09,75Jul9,17621115,36
884,SB,SB 6.1.25,,,6,1,25,,Hiranyakasipu vs. Prahlada,SB 6.1.25 Hiranyakasipu vs. Prahlada 25May1976_at_HON.mp3,https://mega.co.nz/#!NHUlHAzS!yL2Jr52jnIHkE420hbT5mO45RQUdYHZD5XjAndMk7Jg,25-05-1976,HON,1976,5,25,May,May-25,76May25,10530862,21
885,SB,SB 6.1.26,,,6,1,26,,An Ass's Affection,SB 6.1.26 An Ass's Affection 11Jul1975_at_CHI.mp3,https://mega.co.nz/#!MLNViQLK!pEejDeuEye4XsZpPb5YPBbdBJvOv1GQ5PTeruk0zNio,11-07-1975,CHI,1975,7,11,Jul,Jul-11,75Jul11,4820276,9
886,SB,SB 6.1.26,,,6,1,26,,Krishna's Sense Gratification,SB 6.1.26 Krishna's Sense Gratification 26May1976_at_HON.mp3,https://mega.co.nz/#!JHlgiLKL!Q23xuIVDgATgoBl9pN0iiIay3TLPaYKHiF7f4oLcT5I,26-05-1976,HON,1976,5,26,May,May-26,76May26,12146695,25
887,SB,SB 6.1.27,,,6,1,27,,God Is Not Dead-You Are Dead,SB 6.1.27 God Is Not Dead-You Are Dead 27May1976_at_HON.mp3,https://mega.co.nz/#!EKlmBCQA!d8fjx4lOqGVGK0hClqVDFVM0B6K7scWfnnPK29GIhp8,27-05-1976,HON,1976,5,27,May,May-27,76May27,9016389,18
888,SB,SB 6.1.27,,,6,1,27,,Asses All,SB 6.1.27 Asses All 12Jul1975_at_PHI.mp3,https://mega.co.nz/#!hD1VlJSb!G5O_XTUqmDKKxhxbDkjEQVrdb7Cm75Kvr3j140xXG2Q,12-07-1975,PHI,1975,7,12,Jul,Jul-12,75Jul12,15684917,32
889,SB,SB 6.1.28,,,6,1,28,,Killing the Soul,SB 6.1.28 Killing the Soul 28May1976_at_HON.mp3,https://mega.co.nz/#!9W8BzYxA!-74ftwFVWuS-_iNKRx1mZUpayP9UJcPOejWHdcbJwYU,28-05-1976,HON,1976,5,28,May,May-28,76May28,10993951,22
890,SB,SB 6.1.28,,,6,1,28,,Krishna Is Very Tricky,SB 6.1.28 Krishna Is Very Tricky 13Jul1975_at_PHI.mp3,https://mega.co.nz/#!8LEHGTiA!S7DkvSUsm_R-VaAxp3PvLqC2_HzfqjCX5Nr0gb9y0GI,13-07-1975,PHI,1975,7,13,Jul,Jul-13,75Jul13,12132068,25
891,SB,SB 6.1.30,,,6,1,30,,He's Chanting Narayana... Take Him,SB 6.1.30 He's Chanting Narayana... Take Him 29May1976_at_HON.mp3,https://mega.co.nz/#!UaVFlLbR!NBBpCNyhMyFK9FYu8jT8n32tAZjLzfBwPw4-9AtOTMY,29-05-1976,HON,1976,5,29,May,May-29,76May29,10381659,21
892,SB,SB 6.1.30,,,6,1,30,,Stop Wasting Your Time --etc,SB 6.1.30 Stop Wasting Your Time --etc 14Jul1975_at_PHI.mp3,https://mega.co.nz/#!ELdTGArZ!qDukFTA1095X5QCdsdPFhGj9ZH96GBPjyqFFOcHNMFo,14-07-1975,PHI,1975,7,14,Jul,Jul-14,75Jul14,11978904,24
893,SB,SB 6.1.31,,,6,1,31,,"Krishna, Kindly Marry Us","SB 6.1.31 Krishna, Kindly Marry Us 30May1976_at_HON.mp3",https://mega.co.nz/#!9bdjwToI!AE3y0PyXs_BqvaE0Es8boAnlQxmW-XcbYRdeyytfqfo,30-05-1976,HON,1976,5,30,May,May-30,76May30,12631732,26
894,SB,SB 6.1.31,,,6,1,31,,"Doom, Boon and Deliverance","SB 6.1.31 Doom, Boon and Deliverance 16Jul1975_at_SF.mp3",https://mega.co.nz/#!8WFXCYgC!GgyLJa-vJQTYRJTvEPa9sB2m9_hcPST7qygXFCibbqk,16-07-1975,SF,1975,7,16,Jul,Jul-16,75Jul16,12135000,25
895,SB,SB 6.1.32,,,6,1,32,,Everything working --etc,SB 6.1.32 Everything working --etc 31May1976_at_HON.mp3,https://mega.co.nz/#!NHc1WTAS!O7pPVBC9y6bYg6ZLQbO3nTqkHOFod8s3XgbSTUidFPA,31-05-1976,HON,1976,5,31,May,May-31,76May31,10808406,22
896,SB,SB 6.1.32,,,6,1,32,,Universal Government,SB 6.1.32 Universal Government 17Jul1975_at_SF.mp3,https://mega.co.nz/#!0D91RRrZ!xe9HlmAi4Hf-8I3u9eMHEP3uhsLuctDpPmA4o_nyxGo,17-07-1975,SF,1975,7,17,Jul,Jul-17,75Jul17,14999059,30
897,SB,SB 6.1.33,,,6,1,33,,No Sex in the Spiritual World,SB 6.1.33 No Sex in the Spiritual World 1Jun1976_at_HON.mp3,https://mega.co.nz/#!VadWBTKR!cu1mzV9OAKvSBa4tx_T_F2VmgFSHHvLOB_5THJPa1oI,01-06-1976,HON,1976,6,1,Jun,Jun-01,76Jun1,11304508,23
898,SB,SB 6.1.33,,,6,1,33,,Catching the Tail of a Dog,SB 6.1.33 Catching the Tail of a Dog 18Jul1975_at_SF.mp3,https://mega.co.nz/#!FD9W1Q7L!emjI-iO2sJhXIQg9dNs0mhEQklNNDI1RU3xI40PJsg4,18-07-1975,SF,1975,7,18,Jul,Jul-18,75Jul18,15097703,31
899,SB,SB 6.1.37,,,6,1,37,,Follow What Krishna Says,SB 6.1.37 Follow What Krishna Says 3Jun1976_at_LA.mp3,https://mega.co.nz/#!FL9AySrA!Jltceyw_x_6yP5A0vt4mJBdTU-7-TucjDkDgRy97Nag,03-06-1976,LA,1976,6,3,Jun,Jun-03,76Jun3,8981491,18
900,SB,SB 6.1.37,,,6,1,37,,Irreligious Religion,SB 6.1.37 Irreligious Religion 19Jul1975_at_SF.mp3,https://mega.co.nz/#!Re1QEb4Y!nhR0O9mQ5-VxKxfz90VRZbIuirH_vFyQ5wB08EGZCyg,19-07-1975,SF,1975,7,19,Jul,Jul-19,75Jul19,14184665,29
901,SB,SB 6.1.38,,,6,1,38,,Jeweled Snakes,SB 6.1.38 Jeweled Snakes 4Jun1976_at_LA.mp3,https://mega.co.nz/#!YbcwEALT!aOK87RuPgM_rcWqCfS40yV1AJDCDpeMu-UOqpBhfhl0,04-06-1976,LA,1976,6,4,Jun,Jun-04,76Jun4,12388476,25
902,SB,SB 6.1.39,,,6,1,39,,Does Your Heart Cry Out for God,SB 6.1.39 Does Your Heart Cry Out for God 5Jun1976_at_LA.mp3,https://mega.co.nz/#!ZHFjlR6S!QqoM6AfsGF6Uohdh_x8QlGNwb8_OsdjmMrny7_GZvrg,05-06-1976,LA,1976,6,5,Jun,Jun-05,76Jun5,13897743,28
903,SB,SB 6.1.39,,,6,1,39,,Who Is Punishable,SB 6.1.39 Who Is Punishable 20Jul1975_at_SF.mp3,https://mega.co.nz/#!hWkxwQxQ!AVI65JoDI_cA4uGAtB0tEESBzlF4c891sZRBpbN-V00,20-07-1975,SF,1975,7,20,Jul,Jul-20,75Jul20,13517808,27
904,SB,SB 6.1.40,,,6,1,40,,Graduates of Transcendental Tech,SB 6.1.40 Graduates of Transcendental Tech 6Jun1976_at_LA.mp3,https://mega.co.nz/#!1S0VgRoY!Kesi7PyD66CjKmL8t29vka92H-UJm-9u2t9ZccOzCmA,06-06-1976,LA,1976,6,6,Jun,Jun-06,76Jun6,12592458,25
905,SB,SB 6.1.40,,,6,1,40,,God Is Krishna-Satan Is Maya,SB 6.1.40 God Is Krishna-Satan Is Maya 21Jul1975_at_SF.mp3,https://mega.co.nz/#!4TNGXTqb!yNxUdEiaDQxa9vb4r-wWdYuhWZMYxdeJyweQiiNWh64,21-07-1975,SF,1975,7,21,Jul,Jul-21,75Jul21,11028246,22
906,SB,SB 6.1.41,,,6,1,41,,Total Dependence-Independence,SB 6.1.41 Total Dependence-Independence 7Jun1976_at_LA.mp3,https://mega.co.nz/#!Fa1BDZiS!SKjaubPXJWk-TyLgZTmO5skEJbaA0CXmyEh0KP5zxng,07-06-1976,LA,1976,6,7,Jun,Jun-07,76Jun7,14388425,29
907,SB,SB 6.1.42,,,6,1,42,,No Fakir-Go to Guru,SB 6.1.42 No Fakir-Go to Guru 8Jun1976_at_LA.mp3,https://mega.co.nz/#!cW1AmCLB!FbUcxXQAv92W1wNzMI-FDswP72TLXj129dXy-bV0wB8,08-06-1976,LA,1976,6,8,Jun,Jun-08,76Jun8,13712366,28
908,SB,SB 6.1.43,,,6,1,43,,Better Without Disturbance,SB 6.1.43 Better Without Disturbance 9Jun1976_at_LA.mp3,https://mega.co.nz/#!1KNwjQxA!_OWDqnIRRX9jGgMeDvp8rKQ5poVglEVsDkiY8KcRfkQ,09-06-1976,LA,1976,6,9,Jun,Jun-09,76Jun9,11346516,23
909,SB,SB 6.1.44,,,6,1,44,,Lion-killer Rabbit,SB 6.1.44 Lion-killer Rabbit 10Jun1976_at_LA.mp3,https://mega.co.nz/#!gW0DAAJI!4nWonlGpKUDDhjo4Brcg0fYOXN8bBduXQFgAOvsNBII,10-06-1976,LA,1976,6,10,Jun,Jun-10,76Jun10,14225201,29
910,SB,SB 6.1.45,,,6,1,45,,Krishna's Central Intelligence Agen,SB 6.1.45 Krishna's Central Intelligence Agen 11Jun1976_at_LA.mp3,https://mega.co.nz/#!oCUEyTAR!WVURlrpjpKxDtTQ87CZrBNqKmk3FIk0xUshjnM8nCJA,11-06-1976,LA,1976,6,11,Jun,Jun-11,76Jun11,9499983,19
911,SB,SB 6.1.45,,,6,1,45,,Why Not Eternal Life,SB 6.1.45 Why Not Eternal Life 26Jul1975_at_LB.mp3,https://mega.co.nz/#!NScwAQLJ!wDPRz_JxImAPSS7Bmbm06s2TrsbOdPvNZCk9Uv3k2aw,26-07-1975,LB,1975,7,26,Jul,Jul-26,75Jul26,14723204,30
912,SB,SB 6.1.46,,,6,1,46,,Transcending All Misery,SB 6.1.46 Transcending All Misery 27Jul1975_at_SD.mp3,https://mega.co.nz/#!RelCXYza!ZnyFXZBTDzXsYMg1PXj50Q7ERXXOvy2np-GS0H37M3Y,27-07-1975,SD,1975,7,27,Jul,Jul-27,75Jul27,14268043,29
913,SB,SB 6.1.47,,,6,1,47,,Your Next Life-What Will It Be,SB 6.1.47 Your Next Life-What Will It Be 29Jul1975_at_DAL.mp3,https://mega.co.nz/#!Qak0VIaC!3y5JY3YFlzfFcvNiRlTBEYt6_DeLgjW1EWbWTV991ic,29-07-1975,DAL,1975,7,29,Jul,Jul-29,75Jul29,11091972,22
914,SB,SB 6.1.47,,,6,1,47,,Animal Killers Cannot Understand G,SB 6.1.47 Animal Killers Cannot Understand G 13Jun1976_at_DET.mp3,https://mega.co.nz/#!0D1lxaaB!mm9Icpkmau7VCDQ0eKKz9Sp9wJXFD--3rwKjfoaO_2Q,13-06-1976,DET,1976,6,13,Jun,Jun-13,76Jun13,10879657,22
915,SB,SB 6.1.48,,,6,1,48,,Part and Parcel of Krishna,SB 6.1.48 Part and Parcel of Krishna 30Jul1975_at_DAL.mp3,https://mega.co.nz/#!9SFHXIZK!DA_LHbiJ6v8GMCy0lYTMgJQexSJoh_EOiosRDgymC6w,30-07-1975,DAL,1975,7,30,Jul,Jul-30,75Jul30,11184755,23
916,SB,SB 6.1.49,,,6,1,49,,Deity Installation--Sense --etc,SB 6.1.49 Deity Installation--Sense --etc 15Jun1976_at_DET.mp3,https://mega.co.nz/#!pKV3ySIb!HPxnb7PGr3YDUNWPDWwxNXXc69gKSX_4oqYZlEGVeU8,15-06-1976,DET,1976,6,15,Jun,Jun-15,76Jun15,12063947,24
917,SB,SB 6.1.49,,,6,1,49,,Take Advantage of the Sastra,SB 6.1.49 Take Advantage of the Sastra 1Aug1975_at_NO.mp3,https://mega.co.nz/#!tPUxSTgQ!g2QgpTWkJzGIajnFu2bvnSH3FMGPzymmD4z95-Aszd0,01-08-1975,NO,1975,8,1,Aug,Aug-01,75Aug1,11773881,24
918,SB,SB 6.1.50,,,6,1,50,,Live Happily and Go Back,SB 6.1.50 Live Happily and Go Back 3Aug1975_at_DET.mp3,https://mega.co.nz/#!5HUQFACA!8zsraCRCpwCQ5tkxzr9gRKbxKiI5TVrN44I6DdaE_Vs,03-08-1975,DET,1975,8,3,Aug,Aug-03,75Aug3,13026074,26
919,SB,SB 6.1.50,,,6,1,50,,Medicine for Conditioned Mind,SB 6.1.50 Medicine for Conditioned Mind 16Jun1976_at_DET.mp3,https://mega.co.nz/#!IfMhVb4Y!nL1L1evSP2X3r3f27b3OVlNpHALPNW92E6UFwO8THr0,16-06-1976,DET,1976,6,16,Jun,Jun-16,76Jun16,16001531,33
920,SB,SB 6.1.51,,,6,1,51,,All Wrapped Up in Matter,SB 6.1.51 All Wrapped Up in Matter 4Aug1975_at_DET.mp3,https://mega.co.nz/#!IKFGwYgT!VTQ5ULEkNA7QNLziM4VmV_rV4DUdWuVLcoYUX9u_8Yg,04-08-1975,DET,1975,8,4,Aug,Aug-04,75Aug4,12152743,25
921,SB,SB 6.1.52,,,6,1,52,,No Hard Labor-Only Light,SB 6.1.52 No Hard Labor-Only Light 5Aug1975_at_DET.mp3,https://mega.co.nz/#!oSdCEaDa!phmilVQ1opSzRdKWWSicG6T19pP_pIpFogRvAwaKvbg,05-08-1975,DET,1975,8,5,Aug,Aug-05,75Aug5,15890349,32
922,SB,SB 6.1.55,,,6,1,55,,Be a Helper-Not the Whole Show,SB 6.1.55 Be a Helper-Not the Whole Show 13Aug1975_at_LON.mp3,https://mega.co.nz/#!wK0glTBK!l5I8gysW1rfiiCOblrDF-03rUtiEtLl8fZMQmEpL1IA,13-08-1975,LON,1975,8,13,Aug,Aug-13,75Aug13,14171287,29
923,SB,SB 6.1.55,,,6,1,55,,Dangerous Yogis,SB 6.1.55 Dangerous Yogis 11Aug1975_at_PAR.mp3,https://mega.co.nz/#!QWcymQ7I!x86PoGUM2fUcqJ9NmBnlON-E5qDc-0C7Baric82UkKU,11-08-1975,PAR,1975,8,11,Aug,Aug-11,75Aug11,7921526,16
924,SB,SB 6.1.56,,,6,1,56,,Skin Expert to Soul Expert,SB 6.1.56 Skin Expert to Soul Expert 14Aug1975_at_BOM.mp3,https://mega.co.nz/#!weliBDBC!K64cTVk_s6y_QL6g1UGyyyaIQeB5Dqihxt2mjA4iEwQ,14-08-1975,BOM,1975,8,14,Aug,Aug-14,75Aug14,21221630,43
925,SB,SB 6.1.61,,,6,1,61,,Sexual Heart Disease,SB 6.1.61 Sexual Heart Disease 28Aug1975_at_VRN.mp3,https://mega.co.nz/#!NKNC0R7a!vxI-Gl28Zc03fUYRmjB3bYrExihTA7YOONP0FetNwj8,28-08-1975,VRN,1975,8,28,Aug,Aug-28,75Aug28,12150660,25
926,SB,SB 6.1.62,,,6,1,62,,The Agitated Mind,SB 6.1.62 The Agitated Mind 29Aug1975_at_VRN.mp3,https://mega.co.nz/#!FC1F3I5Q!89zTy69z4p5xJ449KTry2pv5Z3hLnGfq1GEfHwVMhd4,29-08-1975,VRN,1975,8,29,Aug,Aug-29,75Aug29,15448773,31
927,SB,SB 6.1.63,,,6,1,63,,Haunted Enjoyment,SB 6.1.63 Haunted Enjoyment 30Aug1975_at_VRN.mp3,https://mega.co.nz/#!wDVxSI7Q!TYdgNmGZfSYbWKAnunML_ztn-crHZvCNAaa1FnpHwk8,30-08-1975,VRN,1975,8,30,Aug,Aug-30,75Aug30,13526161,27
928,SB,SB 6.1.64,,,6,1,64,,Above Material Nature,SB 6.1.64 Above Material Nature 1Sep1975_at_VRN.mp3,https://mega.co.nz/#!8XEzkBDD!vpJXFzw2kMsNprHJEq7I7F8EWF3DtjGehj4EGD1ekxU,01-09-1975,VRN,1975,9,1,Sep,Sep-01,75Sep1,7502537,15
929,SB,SB 6.1.66,,,6,1,66,,How to Degrade Yourself,SB 6.1.66 How to Degrade Yourself 2Sep1975_at_VRN.mp3,https://mega.co.nz/#!NHdzyTpb!2-n52hrVQ5fBomjNkELSAbaXW1V5nmbkvuYuglp-7sY,02-09-1975,VRN,1975,9,2,Sep,Sep-02,75Sep2,10449778,21
930,SB,SB 6.1.67,,,6,1,67,,Life Is Very Risky,SB 6.1.67 Life Is Very Risky 3Sep1975_at_VRN.mp3,https://mega.co.nz/#!BSMHmCDb!bIj9uRwgLXemhM1K8uX3sFskg5zIDHYkxGKW8yCmFlw,03-09-1975,VRN,1975,9,3,Sep,Sep-03,75Sep3,9840389,20
931,SB,SB 6.1.68,,,6,1,68,,Don't Infect Yourself with --etc,SB 6.1.68 Don't Infect Yourself with --etc 4Sep1975_at_VRN.mp3,https://mega.co.nz/#!5HdiSYTb!82u9IU1fUgBdJ9Mx_ZdH5pSeL0ToyOim1srwLuwz9YQ,04-09-1975,VRN,1975,9,4,Sep,Sep-04,75Sep4,6672498,13
932,SB,SB 6.2.1,,,6,2,1,,ABC's of Degradation & Elevation,SB 6.2.01 ABC's of Degradation & Elevation 5Sep1975_at_VRN.mp3,https://mega.co.nz/#!ZKtWBR6Q!b5MfLOLNg_xOheg6mU7uWXDEKwsx7TsOnNZWsPA7Pfg,05-09-1975,VRN,1975,9,5,Sep,Sep-05,75Sep5,12406672,25
933,SB,SB 6.2.2,,,6,2,2,,The Absolute Science,SB 6.2.02 The Absolute Science 6Sep1975_at_VRN.mp3,https://mega.co.nz/#!Ne1ESSSb!-i3XGsg-eZsKSFO62woYtYsbyyQy-z8Bf_GrDiFufp4,06-09-1975,VRN,1975,9,6,Sep,Sep-06,75Sep6,9483035,19
934,SB,SB 6.2.3,,,6,2,3,,Save Your Dependent,SB 6.2.03 Save Your Dependent 7Sep1975_at_VRN.mp3,https://mega.co.nz/#!IS9DmK6A!NTY4kekLxgSf72pgzlSZI1Lyl-FyTE3ji-FXjno9mGs,07-09-1975,VRN,1975,9,7,Sep,Sep-07,75Sep7,10604837,21
935,SB,SB 6.2.4,,,6,2,4,,Behave Ideally or Don't Preach,SB 6.2.04 Behave Ideally or Don't Preach 8Sep1975_at_VRN.mp3,https://mega.co.nz/#!5b9xBKBD!gCXKT5NNww05oZOP9LxoFjLf1bEyWGoaE0bzledGb4U,08-09-1975,VRN,1975,9,8,Sep,Sep-08,75Sep8,14844626,30
936,SB,SB 6.2.5,,,6,2,5,,In Contact with a Bona Fide Guru,SB 6.2.05 In Contact with a Bona Fide Guru 9Sep1975_at_VRN.mp3,https://mega.co.nz/#!5K8k3LpJ!pFFNX_4LUjLaymFBTrWCjYiLR1_XK8tmasUW22w1UQA,09-09-1975,VRN,1975,9,9,Sep,Sep-09,75Sep9,10876317,22
937,SB,SB 6.2.7,,,6,2,7,,Government and Guardians,SB 6.2.07 Government and Guardians 10Sep1975_at_VRN.mp3,https://mega.co.nz/#!ZeNCRQRR!3vSFCgF0UX7uKb5TZ_kT_47CgC03fKqTc3oaQBXCK9M,10-09-1975,VRN,1975,9,10,Sep,Sep-10,75Sep10,12242615,25
938,SB,SB 6.2.8,,,6,2,8,,Chant Hare Krishna-No Loss,SB 6.2.08 Chant Hare Krishna-No Loss 11Sep1975_at_VRN.mp3,https://mega.co.nz/#!NX8kyKxT!x6W6bCpibfM52_hdCOOwRaBiZiDc44ypa76wVLQkxuc,11-09-1975,VRN,1975,9,11,Sep,Sep-11,75Sep11,9627237,19
